일시,광진구,동대문구,성동구,중랑구
20220220,4.682,3.593,4.071,2.44
20220221,4.744,3.659,4.172,2.46
20220222,4.871,3.762,4.309,2.502
20220223,4.992,3.841,4.452,2.547
20220224,5.181,3.895,4.629,2.614
20220225,5.205,3.933,4.704,2.649
20220226,5.221,3.936,4.712,2.639
20220227,5.165,3.891,4.676,2.658
20220228,5.435,4.067,4.847,2.776
20220301,5.577,4.273,4.989,2.9
20220302,5.816,4.482,5.192,3.056
20220303,5.989,4.713,5.397,3.204
20220304,6.25,4.947,5.651,3.334
20220305,6.405,5.057,5.819,3.418
20220306,6.693,5.207,6.037,3.528
20220307,6.995,5.409,6.241,3.643
20220308,7.338,5.549,6.424,3.783
20220309,7.57,5.649,6.532,3.873
20220310,7.561,5.704,6.558,3.917
20220311,7.588,5.734,6.585,3.928
20220312,7.623,5.717,6.617,3.952
20220313,7.748,5.8,6.732,3.997
20220314,7.864,5.911,6.839,4.053
20220315,8.049,5.967,6.897,4.108
20220316,8.156,6.021,6.915,4.163
20220317,8.219,6.198,6.993,4.251
20220318,8.3,6.324,7.063,4.333
20220319,8.36,6.363,7.137,4.332
20220320,8.507,6.476,7.308,4.354
20220321,8.515,6.56,7.386,4.364
20220322,8.541,6.524,7.398,4.349
20220323,8.419,6.44,7.32,4.308
20220324,8.343,6.514,7.306,4.382
20220325,8.23,6.577,7.247,4.449
20220326,8.33,6.627,7.294,4.544
20220327,8.476,6.748,7.429,4.64
20220328,8.469,6.803,7.465,4.678
20220329,8.42,6.758,7.438,4.679
20220330,8.598,6.873,7.555,4.78
20220331,8.778,7.028,7.771,4.915
20220401,8.96,7.239,7.985,5.066
20220402,9.346,7.538,8.262,5.302
20220403,9.759,7.886,8.54,5.534
20220404,10.051,8.054,8.787,5.679
20220405,10.193,8.218,8.896,5.764
20220406,10.248,8.197,8.873,5.743
20220407,10.326,8.203,9.021,5.755
20220408,10.396,8.228,9.191,5.79
20220409,10.339,8.222,9.201,5.773
20220410,10.347,8.2,9.246,5.788
20220411,10.322,8.226,9.301,5.827
20220412,10.398,8.279,9.319,5.852
20220413,10.51,8.285,9.312,5.86
20220414,10.551,8.233,9.217,5.869
20220415,10.567,8.206,9.098,5.831
20220416,10.753,8.251,9.16,5.867
20220417,10.91,8.347,9.219,5.916
20220418,11.022,8.454,9.261,5.981
20220419,11.227,8.658,9.49,6.08
20220420,11.532,8.86,9.799,6.233
20220421,11.703,8.976,9.957,6.353
20220422,11.777,9.048,10.042,6.407
20220423,11.816,9.095,10.129,6.453
20220424,11.806,9.165,10.184,6.544
20220425,11.838,9.258,10.257,6.599
20220426,11.905,9.407,10.384,6.674
20220427,12.019,9.52,10.533,6.739
20220428,12.168,9.61,10.672,6.839
20220429,12.184,9.575,10.746,6.836
20220430,12.184,9.521,10.777,6.841
20220501,12.049,9.399,10.651,6.786
20220502,11.91,9.22,10.496,6.768
20220503,11.743,9.13,10.445,6.69
20220504,11.868,9.16,10.447,6.701
20220505,11.919,9.254,10.444,6.779
20220506,12.142,9.416,10.55,6.895
20220507,12.272,9.548,10.564,6.979
20220508,12.568,9.719,10.622,7.154
20220509,12.665,9.808,10.567,7.246
20220510,12.576,9.74,10.376,7.231
20220511,12.427,9.647,10.2,7.209
20220512,12.383,9.749,10.216,7.258
20220513,12.221,9.75,10.077,7.204
20220514,12.034,9.685,9.957,7.15
20220515,11.941,9.656,9.866,7.115
20220516,11.868,9.618,9.791,7.066
20220517,11.751,9.549,9.705,7.027
20220518,11.813,9.59,9.841,7.077
20220519,12.009,9.799,10.05,7.186
20220520,12.323,10.087,10.357,7.378
20220521,12.584,10.394,10.595,7.598
20220522,12.799,10.558,10.725,7.735
20220523,12.785,10.599,10.612,7.772
20220524,12.679,10.588,10.525,7.822
20220525,12.591,10.554,10.489,7.822
20220526,12.417,10.475,10.337,7.773
20220527,12.273,10.435,10.204,7.735
20220528,12.016,10.333,10.129,7.666
20220529,11.903,10.254,10.107,7.59
20220530,12.13,10.355,10.151,7.621
20220531,12.439,10.501,10.408,7.712
20220601,12.765,10.717,10.735,7.843
20220602,13.249,11.029,11.061,8.041
20220603,13.663,11.329,11.281,8.239
20220604,13.547,11.365,11.297,8.249
20220605,13.499,11.463,11.31,8.279
20220606,13.497,11.519,11.334,8.3
20220607,13.469,11.555,11.344,8.358
20220608,13.439,11.593,11.375,8.364
20220609,13.495,11.704,11.381,8.41
20220610,13.553,11.756,11.329,8.44
20220611,13.588,11.823,11.275,8.466
20220612,13.626,11.875,11.213,8.478
20220613,13.62,11.885,11.168,8.515
20220614,13.698,11.893,11.201,8.604
20220615,13.758,11.902,11.238,8.669
20220616,13.787,11.889,11.22,8.669
20220617,13.824,11.915,11.246,8.704
20220618,13.813,11.951,11.241,8.681
20220619,13.765,11.97,11.234,8.646
20220620,13.669,11.948,11.236,8.597
20220621,13.612,11.84,11.164,8.564
20220622,13.578,11.745,11.104,8.473
20220623,13.566,11.64,11.034,8.422
20220624,13.52,11.531,10.955,8.374
20220625,13.609,11.551,10.989,8.321
20220626,13.735,11.701,11.166,8.373
20220627,13.772,11.766,11.221,8.36
20220628,13.706,11.751,11.247,8.355
20220629,13.7,11.761,11.259,8.316
20220630,13.53,11.616,11.122,8.299
20220701,13.25,11.494,10.921,8.248
20220702,13.075,11.44,10.808,8.273
20220703,13.008,11.505,10.759,8.293
20220704,12.981,11.555,10.753,8.375
20220705,12.903,11.613,10.695,8.377
20220706,12.816,11.572,10.582,8.305
20220707,12.713,11.554,10.525,8.26
20220708,12.647,11.54,10.51,8.212
20220709,12.455,11.472,10.418,8.082
20220710,12.376,11.413,10.398,8.013
20220711,12.342,11.39,10.408,7.983
20220712,12.314,11.326,10.387,7.957
20220713,12.214,11.205,10.234,7.928
20220714,12.131,11.101,10.101,7.917
20220715,12.066,11.054,9.993,7.901
20220716,11.997,10.992,9.958,7.864
20220717,11.894,10.932,9.826,7.78
20220718,11.747,10.856,9.698,7.695
20220719,11.644,10.712,9.569,7.599
20220720,11.538,10.563,9.438,7.51
20220721,11.382,10.352,9.256,7.428
20220722,11.203,10.127,9.1,7.347
20220723,11.087,9.93,9.033,7.259
20220724,10.914,9.811,9.007,7.203
20220725,10.726,9.654,8.937,7.13
20220726,10.524,9.5,8.812,7.05
20220727,10.394,9.393,8.741,6.959
20220728,10.411,9.336,8.723,6.989
20220729,10.463,9.309,8.679,7.003
20220730,10.463,9.265,8.61,6.937
20220731,10.453,9.208,8.524,6.852
20220801,10.471,9.19,8.451,6.837
20220802,10.285,9.091,8.289,6.717
20220803,10.214,9.038,8.22,6.643
20220804,10.2,9.032,8.204,6.662
20220805,10.304,9.173,8.336,6.77
20220806,10.428,9.258,8.492,6.839
20220807,10.673,9.433,8.677,6.918
20220808,10.875,9.584,8.829,6.983
20220809,11.003,9.692,8.974,7.052
20220810,11.108,9.731,9.03,7.064
20220811,11.097,9.755,9.056,7.047
20220812,11.141,9.814,9.15,7.101
20220813,11.141,9.756,9.217,7.122
20220814,11.354,9.888,9.421,7.211
20220815,11.496,9.997,9.636,7.306
20220816,11.686,10.109,9.837,7.429
20220817,11.775,10.134,9.939,7.471
20220818,11.804,10.235,10.013,7.5
20220819,11.61,10.136,9.831,7.401
20220820,11.435,10.02,9.653,7.293
20220821,11.207,9.857,9.428,7.14
20220822,11.009,9.723,9.252,6.989
20220823,10.892,9.608,9.119,6.866
20220824,10.89,9.568,9.151,6.822
20220825,11.019,9.574,9.236,6.831
20220826,11.107,9.627,9.309,6.835
20220827,11.233,9.685,9.339,6.881
20220828,11.457,9.824,9.551,7.023
20220829,11.623,9.888,9.684,7.085
20220830,11.962,10.096,9.968,7.173
20220831,12.372,10.354,10.342,7.319
20220901,12.492,10.435,10.516,7.369
20220902,12.469,10.459,10.5,7.353
20220903,12.558,10.59,10.617,7.422
20220904,12.413,10.549,10.511,7.439
20220905,12.372,10.535,10.468,7.521
20220906,12.575,10.663,10.671,7.677
20220907,12.499,10.51,10.712,7.703
20220908,12.461,10.466,10.721,7.745
20220909,12.497,10.59,10.847,7.816
20220910,12.598,10.843,10.958,7.883
20220911,12.842,11.15,11.106,8.01
20220912,13.418,11.771,11.456,8.308
20220913,13.947,12.265,11.812,8.617
20220914,14.453,12.651,12.132,8.954
20220915,14.701,12.694,12.331,9.189
20220916,14.816,12.703,12.479,9.37
20220917,14.979,12.765,12.641,9.484
20220918,15.074,12.749,12.754,9.564
20220919,15.105,12.783,12.838,9.597
20220920,15.279,12.945,12.971,9.661
20220921,15.406,13.107,13.104,9.725
20220922,15.354,13.057,13.102,9.752
20220923,15.237,13.016,13.022,9.726
20220924,15.078,12.917,12.908,9.661
20220925,14.956,12.841,12.807,9.61
20220926,14.912,12.829,12.715,9.579
20220927,14.926,12.883,12.658,9.584
20220928,14.948,12.875,12.643,9.599
20220929,14.601,12.485,12.306,9.348
20220930,14.244,12.12,12.012,9.094
20221001,13.721,11.672,11.604,8.78
20221002,13.255,11.264,11.231,8.492
20221003,12.899,10.968,10.911,8.241
20221004,12.883,10.973,10.866,8.22
20221005,12.704,10.901,10.674,8.179
20221006,12.691,10.854,10.618,8.177
20221007,12.667,10.843,10.598,8.165
20221008,12.695,10.902,10.596,8.195
20221009,12.8,11.067,10.71,8.288
20221010,12.972,11.286,10.865,8.387
20221011,13.005,11.448,10.921,8.453
20221012,13.01,11.559,10.913,8.512
20221013,12.875,11.579,10.82,8.48
20221014,12.73,11.581,10.691,8.451
20221015,12.645,11.596,10.618,8.438
20221016,12.608,11.653,10.579,8.427
20221017,12.571,11.706,10.523,8.403
20221018,12.515,11.699,10.489,8.371
20221019,12.452,11.626,10.441,8.334
20221020,12.444,11.535,10.429,8.305
20221021,12.499,11.503,10.476,8.321
20221022,12.585,11.506,10.593,8.365
20221023,12.747,11.608,10.773,8.459
20221024,12.875,11.727,10.922,8.544
20221025,12.977,11.835,11.088,8.603
20221026,13.108,11.898,11.2,8.627
20221027,13.158,11.948,11.261,8.624
20221028,13.268,11.95,11.34,8.685
20221029,13.245,11.872,11.286,8.615
20221030,13.04,11.636,11.025,8.435
20221031,12.884,11.514,10.852,8.318
20221101,12.685,11.331,10.635,8.177
20221102,12.329,11.086,10.345,7.94
20221103,12.135,10.88,10.165,7.771
20221104,12.043,10.773,10.047,7.7
20221105,11.758,10.465,9.774,7.523
20221106,11.442,10.161,9.497,7.342
20221107,11.121,9.933,9.197,7.142
20221108,10.731,9.675,8.86,6.974
20221109,10.312,9.444,8.588,6.781
20221110,10.086,9.313,8.424,6.69
20221111,9.994,9.234,8.316,6.614
20221112,9.953,9.187,8.238,6.598
20221113,9.995,9.231,8.265,6.615
20221114,10.093,9.319,8.319,6.653
20221115,10.046,9.305,8.238,6.6
20221116,9.896,9.225,8.086,6.497
20221117,9.749,9.092,7.925,6.354
20221118,9.542,8.915,7.701,6.189
20221119,9.28,8.662,7.426,6.01
20221120,8.985,8.421,7.25,5.829
20221121,8.806,8.184,7.049,5.728
20221122,8.393,7.856,6.996,5.496
20221123,8.134,7.776,6.767,5.2
20221124,8.248,7.6,6.578,5.132
20221125,7.966,7.493,6.367,5.029
20221126,7.638,7.171,6.262,4.79
20221127,7.374,6.951,5.889,4.629
20221128,7.406,6.853,5.883,4.623
20221129,7.594,6.923,6.018,4.577
20221130,6.973,6.534,5.468,4.33
