일시,광진구,동대문구,성동구,중랑구
20220915,11.512,9.748,9.681,7.201
20220916,11.552,9.694,9.734,7.235
20220917,11.47,9.632,9.689,7.194
20220918,11.446,9.634,9.722,7.203
20220919,11.553,9.699,9.824,7.248
20220920,11.632,9.77,9.878,7.288
20220921,11.639,9.746,9.881,7.289
20220922,11.496,9.637,9.775,7.232
20220923,11.368,9.583,9.68,7.185
20220924,11.168,9.517,9.51,7.094
20220925,10.906,9.413,9.282,6.962
20220926,10.859,9.504,9.22,6.941
20220927,10.9,9.61,9.239,6.979
20220928,10.925,9.625,9.231,6.986
20220929,10.778,9.496,9.132,6.922
20220930,10.45,9.251,8.862,6.76
20221001,10.478,9.264,8.879,6.761
20221002,10.366,9.188,8.738,6.681
20221003,10.322,9.162,8.672,6.663
20221004,10.263,9.118,8.631,6.633
20221005,10.443,9.218,8.791,6.748
20221006,10.162,8.954,8.558,6.581
20221007,10.138,8.896,8.557,6.562
20221008,10.111,8.922,8.522,6.566
20221009,10.133,8.996,8.514,6.595
20221010,10.334,9.182,8.69,6.722
20221011,10.178,9.118,8.554,6.663
20221012,10.09,9.081,8.491,6.662
20221013,9.986,8.976,8.419,6.586
20221014,10.055,9.011,8.482,6.614
20221015,9.989,9.004,8.432,6.565
20221016,10.142,9.178,8.573,6.67
20221017,10.055,9.192,8.474,6.642
20221018,9.974,9.138,8.396,6.602
20221019,9.897,9.017,8.335,6.535
20221020,9.733,8.839,8.202,6.414
20221021,9.646,8.759,8.144,6.358
20221022,9.794,8.854,8.288,6.408
20221023,9.934,8.962,8.399,6.464
20221024,10.085,9.062,8.507,6.53
20221025,10.148,9.074,8.532,6.538
20221026,10.122,8.979,8.485,6.505
20221027,10.004,8.816,8.409,6.423
20221028,9.916,8.746,8.334,6.358
20221029,9.81,8.719,8.244,6.32
20221030,9.775,8.742,8.222,6.319
20221031,9.728,8.707,8.157,6.274
20221101,9.555,8.583,7.998,6.165
20221102,9.402,8.429,7.864,6.077
20221103,9.213,8.241,7.708,5.961
20221104,8.91,7.988,7.45,5.778
20221105,8.609,7.785,7.172,5.603
20221106,8.492,7.73,7.029,5.526
20221107,8.392,7.629,6.933,5.449
20221108,8.223,7.486,6.779,5.34
20221109,8.05,7.304,6.61,5.223
20221110,7.885,7.142,6.466,5.121
20221111,7.756,7.06,6.36,5.055
20221112,7.673,7.03,6.29,5.01
20221113,7.609,7.03,6.222,4.976
20221114,7.735,7.142,6.338,5.04
20221115,7.895,7.267,6.498,5.126
20221116,7.897,7.244,6.483,5.129
20221117,7.804,7.166,6.4,5.079
20221118,7.771,7.14,6.37,5.046
20221119,7.748,7.157,6.364,5.022
20221120,7.823,7.23,6.419,5.069
20221121,7.847,7.267,6.55,5.044
20221122,7.769,7.134,6.297,5.098
20221123,7.522,6.953,6.138,4.95
20221124,7.135,6.638,5.846,4.781
20221125,7.548,6.894,6.153,4.941
20221126,7.238,6.81,5.99,4.773
20221127,7.234,6.748,6.001,4.796
20221128,7.19,6.85,6.132,4.759
20221129,7.088,6.653,5.866,4.7
20221130,6.902,6.53,5.636,4.593
